Epoch	AUC_dev	PR_AUC	ACC	BACC	PREC	TPR	KAPPA	RECALL
87	0.921625759905535	0.921578071532734	0.8368908578332662	0.8368611765316516	0.843363561417972	0.8263327948303716	0.6737606023789557	0.8263327948303716
94	0.9217847155990683	0.9219296024500869	0.8429319371727748	0.8428920853040596	0.8521594684385382	0.8287560581583199	0.6858371220698798	0.8287560581583199
97	0.9228065736289262	0.9233756680241041	0.8505839710028191	0.8505975436479358	0.8465227817745803	0.8554119547657512	0.7011743883873642	0.8554119547657512
100	0.9234203372455898	0.9240819848022335	0.8441401530406766	0.8441582160629595	0.8390438247011952	0.8505654281098546	0.688289861710641	0.8505654281098546
103	0.9242748051981756	0.9254059709621629	0.8401127668143374	0.8401126314628465	0.8393866020984665	0.840064620355412	0.6802237182766517	0.840064620355412
104	0.9271940751698231	0.9281967876998573	0.8465565847764801	0.8465383342740915	0.8503679476696647	0.840064620355412	0.6931002768842973	0.840064620355412
119	0.927759178880303	0.9284271873306086	0.8509867096254531	0.8509537341612006	0.8586776859504133	0.8392568659127625	0.7019521000355564	0.8392568659127625
127	0.9294314576561495	0.9284513618304409	0.8517921868707209	0.8518182584943976	0.8446909667194928	0.8610662358642972	0.7035981715252557	0.8610662358642972
130	0.9301671954376474	0.9300754170837404	0.8517921868707209	0.8517932797425567	0.8508064516129032	0.8521809369951535	0.7035833640970677	0.8521809369951535
180	0.9307605218937136	0.9308341910845664	0.8525976641159887	0.8525760554333651	0.8573770491803279	0.8449111470113085	0.7051809346587536	0.8449111470113085
189	0.9308899572441625	0.9321283870818589	0.8578332662102296	0.8578105637412331	0.8630024610336341	0.8497576736672051	0.7156520043717947	0.8497576736672051
198	0.9317535083792359	0.9321602186232152	0.8574305275875956	0.8574293944761275	0.8570274636510501	0.8570274636510501	0.7148587889522549	0.8570274636510501
